order_id,customer_id,order_date,order_value_kes,items,delivered_late,payment_method
ORD-560592,DL-13983,2025-08-18,16450.0,36,0,M-Pesa
ORD-563045,DL-14153,2026-01-08,3700.0,27,0,Credit
ORD-504689,DL-10329,2026-05-18,12390.0,7,0,Bank transfer
ORD-526818,DL-11781,2025-10-07,1630.0,39,0,M-Pesa
ORD-531175,DL-12064,2025-10-07,1490.0,24,0,M-Pesa
ORD-501085,DL-10082,2025-11-06,5650.0,22,1,Bank transfer
ORD-547609,DL-13159,2026-05-11,5550.0,2,0,Credit
ORD-500700,DL-10051,2026-01-27,4800.0,17,0,M-Pesa
ORD-508554,DL-10568,2025-10-07,7960.0,39,0,M-Pesa
ORD-501227,DL-10094,2025-09-21,1230.0,26,1,M-Pesa
ORD-520072,DL-11339,2026-05-09,2820.0,19,0,M-Pesa
ORD-522433,DL-11491,2026-05-19,7130.0,24,0,Credit
ORD-517113,DL-11143,2025-07-17,8140.0,7,0,M-Pesa
ORD-554230,DL-13566,2026-03-10,10250.0,8,0,Cash
ORD-529649,DL-11954,2026-03-11,3760.0,27,0,M-Pesa
ORD-543250,DL-12878,2025-12-10,4900.0,23,0,Credit
ORD-510426,DL-10704,2026-05-12,6580.0,9,0,Bank transfer
ORD-516697,DL-11124,2025-10-31,5520.0,29,1,M-Pesa
ORD-565764,DL-14334,2025-10-10,8400.0,37,0,Credit
ORD-527056,DL-11802,2026-04-12,4580.0,32,0,M-Pesa
ORD-536464,DL-12403,2025-12-08,4800.0,30,0,Cash
ORD-562589,DL-14119,2026-02-16,15980.0,2,0,Credit
ORD-570592,DL-14635,2025-08-27,8030.0,15,0,Bank transfer
ORD-575417,DL-14935,2025-09-13,5380.0,23,0,M-Pesa
ORD-549881,DL-13313,2025-11-19,23660.0,16,0,M-Pesa
ORD-503183,DL-10222,2025-09-03,2120.0,12,0,M-Pesa
ORD-570356,DL-14616,2026-06-08,6930.0,10,1,Credit
ORD-539067,DL-12598,2026-01-22,1270.0,31,0,Credit
ORD-544314,DL-12941,2026-03-27,25500.0,39,0,Credit
ORD-515398,DL-11027,2025-07-17,4950.0,24,0,M-Pesa
ORD-572407,DL-14761,2025-10-25,4040.0,20,0,M-Pesa
ORD-511010,DL-10743,2026-06-25,6010.0,26,0,Cash
ORD-573131,DL-14799,2026-05-08,8130.0,32,0,M-Pesa
ORD-568016,DL-14475,2025-09-15,4070.0,7,1,Cash
ORD-529137,DL-11923,2026-05-27,7070.0,4,0,M-Pesa
ORD-546626,DL-13097,2025-10-11,4360.0,30,0,Credit
ORD-507328,DL-10493,2025-08-14,2140.0,11,0,M-Pesa
ORD-542226,DL-12802,2025-08-01,1260.0,35,0,Credit
ORD-506590,DL-10459,2025-11-12,4480.0,39,0,Bank transfer
ORD-533859,DL-12238,2026-04-29,2290.0,30,0,M-Pesa
ORD-508600,DL-10573,2025-12-24,6330.0,35,0,M-Pesa
ORD-532136,DL-12131,2025-12-23,9130.0,6,0,Bank transfer
ORD-510143,DL-10683,2026-04-08,3120.0,37,0,Cash
ORD-539981,DL-12662,2026-02-20,4540.0,9,1,Bank transfer
ORD-543316,DL-12882,2026-03-19,7840.0,19,0,Cash
ORD-571784,DL-14715,2026-02-14,1880.0,5,0,Credit
ORD-558698,DL-13851,2026-03-03,3180.0,23,0,Credit
ORD-526826,DL-11782,2026-06-21,2040.0,27,0,Cash
ORD-508501,DL-10564,2025-12-04,1540.0,15,1,M-Pesa
ORD-527322,DL-11817,2025-12-05,3950.0,30,0,M-Pesa
ORD-561751,DL-14056,2026-02-16,7460.0,4,0,M-Pesa
ORD-555562,DL-13652,2025-09-12,11710.0,11,0,Credit
ORD-501077,DL-10080,2026-02-01,4400.0,12,0,M-Pesa
ORD-561835,DL-14064,2026-01-27,4450.0,3,0,Cash
ORD-523883,DL-11588,2025-08-20,1810.0,8,0,M-Pesa
ORD-537045,DL-12447,2026-03-17,11700.0,27,0,M-Pesa
ORD-523296,DL-11546,2026-04-13,3130.0,2,0,M-Pesa
ORD-518024,DL-11211,2025-08-31,3060.0,15,0,M-Pesa
ORD-536187,DL-12386,2025-07-07,5340.0,36,0,M-Pesa
ORD-543117,DL-12867,2026-05-02,5750.0,27,0,M-Pesa
ORD-558031,DL-13804,2025-11-25,3110.0,30,1,M-Pesa
ORD-518968,DL-11272,2025-12-26,12520.0,8,0,M-Pesa
ORD-503495,DL-10239,2025-11-18,3490.0,33,0,Credit
ORD-537439,DL-12478,2025-09-01,2990.0,34,0,M-Pesa
ORD-504467,DL-10310,2025-10-04,13820.0,12,1,M-Pesa
ORD-531454,DL-12086,2026-05-17,1610.0,11,0,M-Pesa
ORD-530972,DL-12049,2026-03-21,3820.0,2,0,Bank transfer
ORD-536827,DL-12435,2026-03-05,1320.0,21,0,Bank transfer
ORD-553908,DL-13544,2025-10-18,10430.0,9,0,M-Pesa
ORD-555247,DL-13632,2026-03-02,7780.0,27,0,Credit
ORD-539598,DL-12637,2025-11-11,10480.0,13,0,M-Pesa
ORD-516804,DL-11129,2026-03-03,2410.0,8,0,M-Pesa
ORD-515229,DL-11015,2026-04-14,12190.0,15,1,Credit
ORD-570382,DL-14619,2026-05-24,8080.0,28,1,M-Pesa
ORD-528915,DL-11909,2025-10-11,6820.0,14,0,M-Pesa
ORD-568034,DL-14475,2026-01-04,3680.0,38,0,Cash
ORD-570324,DL-14614,2025-09-18,6720.0,33,1,M-Pesa
ORD-512589,DL-10838,2026-01-21,5300.0,24,0,M-Pesa
ORD-512544,DL-10833,2025-09-30,2930.0,31,0,M-Pesa
ORD-504695,DL-10329,2025-07-09,8140.0,23,0,M-Pesa
ORD-549823,DL-13309,2025-09-10,6460.0,29,0,M-Pesa
ORD-509198,DL-10617,2026-03-15,6070.0,14,0,M-Pesa
ORD-516123,DL-11089,2025-08-14,5030.0,9,0,Bank transfer
ORD-513180,DL-10881,2026-01-31,9240.0,5,1,M-Pesa
ORD-550587,DL-13348,2025-11-22,1100.0,10,0,M-Pesa
ORD-524331,DL-11617,2026-03-16,3150.0,36,0,Credit
ORD-541668,DL-12769,2025-07-25,3290.0,21,1,Cash
ORD-541500,DL-12762,2025-11-05,4290.0,12,0,M-Pesa
ORD-531490,DL-12087,2026-05-10,3170.0,20,0,Credit
ORD-558957,DL-13873,2025-11-21,4640.0,14,0,Cash
ORD-500737,DL-10053,2025-12-18,23370.0,8,0,Cash
ORD-570093,DL-14601,2025-12-25,6710.0,32,0,M-Pesa
ORD-508305,DL-10551,2026-05-28,2210.0,15,0,M-Pesa
ORD-507532,DL-10504,2025-09-30,2870.0,36,0,Credit
ORD-570191,DL-14606,2025-12-24,7140.0,25,0,Bank transfer
ORD-510725,DL-10725,2025-11-09,1970.0,28,1,Bank transfer
ORD-544417,DL-12944,2026-03-04,25500.0,23,0,M-Pesa
ORD-523360,DL-11551,2025-11-05,5000.0,30,0,M-Pesa
ORD-553969,DL-13548,2025-09-18,10770.0,24,0,M-Pesa
ORD-524023,DL-11595,2025-10-29,1610.0,35,1,Credit
ORD-502195,DL-10150,2025-11-15,3880.0,27,1,Bank transfer
ORD-515354,DL-11025,2026-04-09,1760.0,32,0,Credit
ORD-538085,DL-12525,2026-03-27,720.0,18,0,M-Pesa
ORD-504216,DL-10291,2025-09-15,2460.0,1,0,M-Pesa
ORD-543244,DL-12878,2026-03-18,5340.0,1,1,Cash
ORD-550100,DL-13321,2025-12-30,4270.0,36,0,M-Pesa
ORD-528302,DL-11875,2026-02-06,3470.0,32,1,Credit
ORD-531434,DL-12085,2025-11-10,16940.0,2,0,Credit
ORD-551301,DL-13388,2025-07-26,3870.0,35,0,Cash
ORD-532583,DL-12154,2026-02-16,7540.0,31,0,Credit
ORD-536685,DL-12422,2026-06-27,9580.0,12,0,Credit
ORD-546241,DL-13076,2025-12-11,5110.0,30,0,M-Pesa
ORD-558016,DL-13803,2025-09-05,5830.0,3,0,Cash
ORD-519306,DL-11292,2026-02-06,4470.0,18,1,Credit
ORD-537073,DL-12450,2026-02-05,4520.0,32,1,Credit
ORD-510774,DL-10727,2026-01-21,8430.0,7,0,Bank transfer
ORD-546302,DL-13078,2026-05-19,4340.0,35,0,M-Pesa
ORD-505773,DL-10408,2025-08-26,5150.0,1,0,M-Pesa
ORD-538163,DL-12530,2025-10-23,7290.0,24,0,M-Pesa
ORD-517146,DL-11144,2025-09-06,6610.0,9,0,M-Pesa
ORD-563802,DL-14198,2026-01-20,3150.0,31,1,M-Pesa
ORD-530833,DL-12039,2026-01-03,2740.0,5,0,M-Pesa
ORD-515900,DL-11065,2026-04-10,4080.0,2,0,Bank transfer
ORD-571556,DL-14697,2026-02-04,6020.0,35,0,Cash
ORD-538926,DL-12589,2025-09-19,3740.0,8,0,M-Pesa
ORD-536968,DL-12440,2026-04-06,8080.0,11,0,M-Pesa
ORD-525431,DL-11686,2026-04-27,5290.0,31,0,Bank transfer
ORD-515024,DL-10999,2025-08-28,2010.0,24,0,M-Pesa
ORD-538838,DL-12578,2025-12-19,4030.0,30,1,Credit
ORD-567962,DL-14474,2026-03-20,4510.0,34,0,M-Pesa
ORD-573938,DL-14845,2026-05-06,3550.0,28,1,Cash
ORD-522524,DL-11494,2026-05-17,3010.0,28,0,Bank transfer
ORD-513048,DL-10871,2026-01-30,2700.0,10,0,Credit
ORD-564710,DL-14261,2025-10-16,1630.0,23,1,Bank transfer
ORD-528708,DL-11895,2025-09-29,3180.0,39,1,M-Pesa
ORD-523872,DL-11588,2025-08-20,2780.0,16,0,Cash
ORD-572446,DL-14763,2026-02-18,2840.0,36,0,Cash
ORD-560999,DL-14010,2025-09-24,8690.0,14,0,M-Pesa
ORD-554580,DL-13587,2026-01-29,2630.0,35,1,Credit
ORD-553166,DL-13502,2026-05-16,4940.0,35,0,M-Pesa
ORD-519649,DL-11312,2025-09-25,10370.0,19,0,M-Pesa
ORD-559887,DL-13944,2026-06-07,4440.0,2,0,Cash
ORD-553395,DL-13519,2026-04-26,3010.0,8,0,M-Pesa
ORD-567271,DL-14425,2026-04-23,3850.0,19,0,Bank transfer
ORD-550950,DL-13367,2026-06-07,1950.0,4,0,Bank transfer
ORD-567236,DL-14423,2025-09-08,7220.0,30,0,Credit
ORD-551172,DL-13380,2025-07-03,10960.0,3,0,M-Pesa
ORD-558048,DL-13806,2026-02-02,16880.0,27,1,M-Pesa
ORD-575254,DL-14929,2026-05-19,5420.0,36,0,Bank transfer
ORD-563598,DL-14185,2026-05-05,4580.0,34,0,Bank transfer
ORD-535170,DL-12315,2025-11-02,4580.0,17,0,Bank transfer
ORD-512356,DL-10824,2025-09-16,3920.0,38,0,Credit
ORD-562449,DL-14110,2026-01-30,1920.0,30,0,Cash
ORD-531170,DL-12064,2026-02-13,2190.0,32,0,M-Pesa
ORD-513270,DL-10886,2026-01-31,3810.0,8,0,M-Pesa
ORD-565983,DL-14344,2026-02-12,6480.0,1,0,Credit
ORD-528466,DL-11883,2026-03-06,10190.0,28,0,Cash
ORD-523364,DL-11551,2025-09-12,2470.0,4,0,M-Pesa
ORD-519205,DL-11282,2025-12-18,4540.0,17,1,Cash
ORD-501637,DL-10117,2026-04-16,16650.0,16,0,Cash
ORD-517350,DL-11159,2026-02-25,2680.0,29,0,Credit
ORD-523898,DL-11589,2025-12-16,3770.0,31,0,M-Pesa
ORD-525138,DL-11663,2025-10-27,1690.0,3,0,Credit
ORD-512548,DL-10833,2026-05-31,5590.0,35,1,M-Pesa
ORD-517158,DL-11145,2025-09-20,5030.0,38,0,M-Pesa
ORD-507659,DL-10511,2026-05-01,3210.0,9,1,Bank transfer
ORD-513162,DL-10879,2025-07-14,27120.0,7,0,Credit
ORD-503165,DL-10220,2025-09-20,2180.0,7,0,Bank transfer
ORD-508818,DL-10585,2026-04-11,6390.0,21,1,Credit
ORD-539655,DL-12641,2025-08-13,7720.0,28,0,Credit
ORD-545740,DL-13035,2025-07-12,2200.0,36,1,Credit
ORD-573415,DL-14813,2026-05-23,7100.0,21,0,Bank transfer
ORD-555547,DL-13650,2026-06-24,15590.0,39,0,M-Pesa
ORD-524668,DL-11634,2026-06-12,12080.0,28,0,Bank transfer
ORD-564205,DL-14226,2025-12-16,11960.0,16,1,Cash
ORD-549978,DL-13317,2025-11-09,5450.0,6,0,M-Pesa
ORD-565636,DL-14324,2025-09-19,9660.0,20,0,M-Pesa
ORD-535944,DL-12369,2026-06-08,4700.0,35,0,Credit
ORD-552027,DL-13437,2026-05-16,2820.0,18,1,Credit
ORD-546792,DL-13105,2026-03-18,2400.0,30,0,Bank transfer
ORD-512647,DL-10841,2025-08-25,1530.0,10,0,M-Pesa
ORD-527386,DL-11823,2026-02-21,6200.0,1,0,M-Pesa
ORD-552772,DL-13478,2026-05-31,24730.0,21,0,M-Pesa
ORD-571827,DL-14718,2025-08-29,3620.0,1,1,Credit
ORD-570549,DL-14632,2025-08-12,2480.0,28,0,M-Pesa
ORD-564137,DL-14221,2025-10-18,10450.0,28,0,Cash
ORD-511303,DL-10758,2025-09-29,5370.0,24,0,M-Pesa
ORD-502090,DL-10146,2026-01-15,3700.0,16,0,Credit
ORD-574057,DL-14852,2026-05-22,1220.0,1,0,M-Pesa
ORD-531274,DL-12072,2025-11-26,14860.0,12,1,M-Pesa
ORD-510614,DL-10718,2025-12-14,7880.0,34,0,Credit
ORD-543390,DL-12889,2026-03-21,3390.0,3,0,M-Pesa
ORD-512008,DL-10801,2026-03-02,6990.0,25,1,Credit
ORD-554037,DL-13552,2026-05-19,3590.0,3,0,Bank transfer
ORD-555408,DL-13639,2026-04-03,6160.0,36,0,Credit
ORD-507811,DL-10518,2025-08-31,1150.0,18,0,Credit
ORD-518467,DL-11243,2026-02-19,2670.0,29,0,M-Pesa
ORD-535081,DL-12305,2025-11-19,9060.0,30,0,Cash
ORD-553651,DL-13537,2026-03-17,3640.0,12,0,Bank transfer
ORD-515037,DL-10999,2026-06-12,4080.0,32,0,M-Pesa
ORD-566347,DL-14367,2026-03-09,6700.0,13,0,M-Pesa
ORD-519602,DL-11311,2025-08-28,1100.0,26,0,M-Pesa
ORD-565007,DL-14283,2025-07-12,4270.0,7,0,M-Pesa
ORD-510088,DL-10680,2026-04-24,1770.0,5,0,M-Pesa
ORD-523585,DL-11567,2026-04-28,4410.0,15,0,M-Pesa
ORD-513193,DL-10883,2026-03-31,1350.0,32,1,M-Pesa
ORD-559448,DL-13911,2025-12-10,4910.0,30,0,Bank transfer
ORD-547690,DL-13164,2026-03-05,6220.0,17,1,Bank transfer
ORD-533270,DL-12202,2026-06-19,5730.0,26,1,Credit
ORD-557109,DL-13744,2025-11-21,3730.0,26,0,M-Pesa
ORD-505044,DL-10355,2026-01-26,6600.0,5,0,M-Pesa
ORD-530761,DL-12034,2025-09-20,3610.0,30,1,Bank transfer
ORD-542183,DL-12801,2026-05-13,5610.0,37,0,Cash
ORD-513997,DL-10932,2026-04-02,7190.0,31,1,M-Pesa
ORD-569051,DL-14539,2026-04-27,4710.0,24,1,Credit
ORD-567975,DL-14474,2025-11-28,5760.0,10,0,M-Pesa
ORD-561378,DL-14029,2025-12-29,19990.0,39,0,Bank transfer
ORD-540677,DL-12705,2026-06-25,1090.0,36,0,M-Pesa
ORD-542255,DL-12805,2026-04-06,5150.0,20,0,Credit
ORD-540102,DL-12668,2025-08-14,3370.0,10,0,Credit
ORD-523234,DL-11542,2025-12-23,10540.0,24,0,Credit
ORD-572129,DL-14739,2025-08-07,2790.0,24,0,M-Pesa
ORD-534352,DL-12264,2025-09-15,6130.0,10,0,Cash
ORD-504801,DL-10338,2026-03-13,10890.0,39,0,Credit
ORD-568113,DL-14481,2025-08-23,3910.0,9,1,Bank transfer
ORD-558819,DL-13859,2026-01-22,5170.0,13,1,M-Pesa
ORD-568192,DL-14486,2026-04-07,3790.0,16,0,Credit
ORD-535756,DL-12355,2025-10-05,9360.0,25,0,Credit
ORD-569035,DL-14539,2026-06-13,5600.0,1,0,Cash
ORD-528875,DL-11906,2026-01-17,18520.0,22,0,M-Pesa
ORD-530878,DL-12043,2025-07-19,6820.0,23,0,Credit
ORD-521373,DL-11418,2025-09-13,6030.0,16,1,Bank transfer
ORD-540799,DL-12714,2026-02-13,1260.0,21,1,M-Pesa
ORD-566309,DL-14366,2025-10-01,13410.0,10,0,M-Pesa
ORD-534592,DL-12276,2026-02-22,4250.0,6,0,Cash
ORD-550438,DL-13341,2026-06-22,3380.0,34,1,Credit
ORD-522386,DL-11486,2025-09-10,2740.0,23,0,Credit
ORD-559652,DL-13923,2025-08-23,2350.0,32,0,Cash
ORD-511534,DL-10771,2025-10-18,4520.0,1,0,Credit
ORD-552774,DL-13478,2026-03-27,12380.0,33,0,M-Pesa
ORD-514846,DL-10992,2026-03-26,7630.0,2,0,Bank transfer
ORD-513998,DL-10932,2025-12-31,3640.0,29,0,Credit
ORD-508829,DL-10589,2026-01-13,8820.0,9,0,M-Pesa
ORD-516499,DL-11115,2025-08-06,3250.0,7,0,M-Pesa
ORD-565392,DL-14308,2025-11-09,12510.0,12,0,Credit
ORD-501506,DL-10109,2025-07-06,15550.0,24,0,Bank transfer
ORD-517033,DL-11139,2025-12-19,2210.0,8,0,M-Pesa
ORD-554294,DL-13569,2026-04-25,10570.0,17,0,Credit
ORD-544486,DL-12948,2025-12-26,2580.0,26,0,Bank transfer
ORD-570596,DL-14636,2026-03-22,8260.0,27,1,Credit
ORD-549508,DL-13292,2026-04-08,1900.0,35,0,Credit
ORD-533263,DL-12202,2026-03-09,6500.0,31,0,M-Pesa
ORD-550251,DL-13331,2025-07-03,2370.0,31,0,Credit
ORD-545452,DL-13020,2026-02-25,3680.0,23,1,Cash
ORD-536245,DL-12392,2026-01-28,7880.0,9,0,Credit
ORD-550581,DL-13348,2026-05-19,3270.0,13,0,Credit
ORD-517192,DL-11148,2025-07-19,7850.0,38,0,M-Pesa
ORD-502852,DL-10198,2025-10-18,10980.0,8,0,Credit
ORD-552171,DL-13446,2026-04-05,3680.0,34,1,Cash
ORD-526399,DL-11748,2026-03-31,5700.0,33,0,Cash
ORD-567041,DL-14411,2025-10-21,2330.0,35,0,M-Pesa
ORD-567710,DL-14456,2026-01-27,6080.0,28,0,M-Pesa
ORD-515561,DL-11040,2026-04-26,2580.0,31,0,M-Pesa
ORD-501743,DL-10126,2025-11-07,16300.0,12,0,M-Pesa
ORD-563935,DL-14204,2026-03-12,3140.0,32,0,M-Pesa
ORD-511635,DL-10775,2026-03-19,2070.0,11,0,Credit
ORD-554295,DL-13569,2025-12-18,8550.0,16,0,Credit
ORD-562522,DL-14117,2026-01-11,3100.0,9,0,Cash
ORD-509343,DL-10629,2026-05-10,4900.0,30,1,Credit
ORD-501957,DL-10138,2025-10-14,1520.0,14,0,M-Pesa
ORD-548934,DL-13246,2026-01-29,11570.0,34,0,M-Pesa
ORD-546689,DL-13099,2025-07-05,2490.0,8,0,M-Pesa
ORD-560829,DL-14001,2026-05-04,2390.0,35,0,M-Pesa
ORD-552904,DL-13490,2025-12-11,3460.0,27,0,Credit
ORD-559570,DL-13919,2026-01-07,6440.0,15,0,M-Pesa
ORD-556699,DL-13722,2026-03-04,6150.0,36,0,Cash
ORD-554794,DL-13600,2025-08-10,1700.0,22,0,M-Pesa
ORD-532893,DL-12180,2025-09-02,7100.0,35,0,Bank transfer
ORD-530095,DL-11983,2025-11-14,2100.0,26,0,M-Pesa
ORD-515213,DL-11014,2026-01-15,2500.0,24,0,Credit
ORD-571787,DL-14716,2026-05-17,3190.0,14,0,Cash
ORD-508925,DL-10592,2026-01-29,2750.0,31,0,Credit
ORD-552001,DL-13436,2026-03-01,8530.0,36,0,M-Pesa
ORD-567863,DL-14468,2025-07-20,13710.0,2,1,M-Pesa
ORD-541865,DL-12781,2026-01-10,9400.0,38,0,M-Pesa
ORD-516793,DL-11129,2026-05-29,3090.0,36,0,M-Pesa
ORD-509956,DL-10669,2026-03-30,4060.0,32,0,Credit
ORD-562222,DL-14092,2026-02-12,3910.0,3,0,Bank transfer
ORD-538155,DL-12529,2026-03-13,2970.0,1,0,M-Pesa
ORD-511932,DL-10795,2026-05-02,4760.0,1,0,Cash
ORD-550731,DL-13354,2026-03-25,2810.0,25,0,Credit
ORD-533920,DL-12239,2026-03-20,6600.0,30,0,Credit
ORD-575733,DL-14957,2025-11-10,3860.0,14,0,Credit
ORD-517039,DL-11139,2026-06-06,2700.0,11,1,M-Pesa
ORD-530206,DL-11990,2026-01-07,10000.0,6,0,Credit
ORD-571597,DL-14702,2026-05-14,2060.0,11,0,M-Pesa
ORD-503200,DL-10222,2026-06-11,2670.0,24,0,Cash
ORD-505756,DL-10407,2026-06-03,3440.0,3,0,Bank transfer
ORD-520888,DL-11386,2026-03-20,9080.0,17,0,M-Pesa
ORD-556317,DL-13697,2025-07-12,4700.0,13,0,M-Pesa
ORD-570023,DL-14597,2025-08-12,15950.0,27,0,Cash
ORD-567646,DL-14452,2025-08-24,21860.0,19,0,M-Pesa
ORD-509546,DL-10640,2026-06-08,6900.0,18,1,Cash
ORD-544651,DL-12962,2026-01-12,1510.0,8,0,M-Pesa
ORD-564458,DL-14247,2026-05-11,4350.0,19,0,M-Pesa
ORD-542879,DL-12848,2025-10-27,4140.0,12,0,M-Pesa
ORD-557512,DL-13764,2025-10-22,3880.0,8,0,Credit
ORD-567492,DL-14442,2025-08-19,5050.0,20,1,Credit
ORD-574055,DL-14852,2026-04-26,1400.0,34,0,M-Pesa
ORD-517081,DL-11142,2025-07-19,11430.0,36,0,M-Pesa
ORD-575341,DL-14933,2026-05-10,4790.0,20,1,Credit
ORD-550943,DL-13365,2025-10-30,5020.0,18,0,Bank transfer
ORD-545815,DL-13040,2026-06-02,9990.0,26,1,Credit
ORD-533593,DL-12218,2025-08-20,7340.0,22,0,M-Pesa
ORD-575759,DL-14958,2026-03-09,2690.0,30,0,Credit
ORD-565900,DL-14339,2026-06-11,4420.0,6,0,Credit
ORD-527982,DL-11856,2026-03-12,4270.0,13,0,Cash
ORD-503470,DL-10238,2026-03-14,16520.0,12,0,Bank transfer
ORD-536324,DL-12396,2026-03-19,9510.0,29,0,M-Pesa
ORD-520133,DL-11343,2026-04-21,3910.0,16,0,Bank transfer
ORD-528476,DL-11883,2026-03-31,16220.0,28,0,M-Pesa
ORD-510933,DL-10740,2026-01-24,2200.0,27,0,Bank transfer
ORD-501665,DL-10119,2026-05-22,2240.0,19,0,Credit
ORD-571018,DL-14660,2026-06-25,2730.0,8,0,Bank transfer
ORD-517821,DL-11196,2025-09-26,5580.0,20,0,Bank transfer
ORD-559760,DL-13932,2025-08-01,4220.0,24,0,Credit
ORD-501131,DL-10086,2026-03-19,5190.0,31,0,Credit
ORD-507554,DL-10504,2025-10-26,3320.0,16,1,Credit
ORD-506925,DL-10474,2025-11-16,5470.0,14,0,M-Pesa
ORD-542953,DL-12854,2026-02-11,5370.0,36,1,M-Pesa
ORD-574128,DL-14854,2025-07-30,3570.0,4,0,Bank transfer
ORD-504895,DL-10343,2025-10-01,7190.0,16,0,M-Pesa
ORD-562795,DL-14133,2026-06-20,7740.0,31,1,M-Pesa
ORD-508447,DL-10560,2026-03-01,5430.0,1,1,Cash
ORD-550850,DL-13360,2025-08-19,7380.0,14,0,Credit
ORD-528568,DL-11892,2025-10-08,6720.0,3,0,Credit
ORD-511998,DL-10801,2026-05-08,4060.0,22,0,Cash
ORD-509147,DL-10614,2025-08-22,29420.0,33,1,Credit
ORD-548707,DL-13232,2025-12-16,8800.0,2,0,Credit
ORD-555393,DL-13638,2026-06-14,9920.0,18,0,Cash
ORD-530308,DL-12000,2026-01-22,19370.0,27,1,Credit
ORD-571536,DL-14697,2026-03-03,10690.0,2,0,Bank transfer
ORD-543088,DL-12865,2025-10-20,4100.0,39,0,Bank transfer
ORD-515974,DL-11074,2026-03-14,11370.0,29,0,Credit
ORD-507031,DL-10479,2026-06-19,3270.0,5,1,Cash
ORD-566576,DL-14382,2026-04-12,51940.0,15,0,M-Pesa
ORD-500325,DL-10022,2025-07-09,9880.0,14,0,M-Pesa
ORD-542957,DL-12854,2026-03-02,5200.0,34,0,Bank transfer
ORD-540118,DL-12668,2025-12-03,2240.0,7,1,Credit
ORD-515949,DL-11070,2025-10-13,4380.0,16,0,Bank transfer
ORD-538823,DL-12576,2026-04-11,6090.0,29,1,M-Pesa
ORD-575397,DL-14934,2025-09-16,26180.0,22,1,Credit
ORD-518547,DL-11248,2025-06-30,18980.0,18,0,Credit
ORD-548508,DL-13219,2025-08-18,1600.0,10,0,M-Pesa
ORD-516005,DL-11075,2026-01-31,7930.0,11,0,Credit
ORD-561640,DL-14045,2026-05-28,5120.0,25,0,M-Pesa
ORD-514124,DL-10944,2025-07-02,1160.0,3,0,M-Pesa
ORD-549694,DL-13303,2025-07-16,6190.0,22,0,Credit
ORD-534905,DL-12294,2025-11-30,6910.0,10,0,M-Pesa
ORD-531235,DL-12069,2025-12-29,5920.0,30,0,Cash
ORD-552216,DL-13448,2026-02-17,5930.0,13,1,Credit
ORD-512258,DL-10817,2026-03-27,6790.0,29,1,Credit
ORD-512090,DL-10806,2026-04-25,5460.0,24,0,Credit
ORD-503024,DL-10208,2026-06-13,2720.0,25,0,M-Pesa
ORD-555424,DL-13641,2025-09-01,3010.0,18,0,Bank transfer
ORD-532878,DL-12179,2025-08-31,3590.0,18,0,M-Pesa
ORD-557831,DL-13788,2025-10-18,5360.0,23,0,Cash
ORD-501119,DL-10085,2026-04-09,3230.0,39,0,Credit
ORD-563072,DL-14155,2026-01-20,18870.0,12,0,Bank transfer
ORD-558087,DL-13809,2025-08-06,6110.0,2,0,M-Pesa
ORD-526712,DL-11775,2026-05-02,6020.0,24,0,Credit
ORD-548473,DL-13217,2026-03-09,2210.0,22,0,Bank transfer
ORD-574903,DL-14907,2026-02-08,7410.0,2,0,M-Pesa
ORD-546267,DL-13077,2026-06-09,6510.0,7,0,Bank transfer
ORD-575156,DL-14921,2025-09-11,8320.0,28,0,Cash
ORD-517899,DL-11201,2026-06-08,8730.0,32,0,M-Pesa
ORD-533803,DL-12232,2025-11-09,7340.0,8,0,Credit
ORD-559915,DL-13947,2026-06-12,228030.0,30,0,M-Pesa
ORD-518091,DL-11212,2026-01-03,3360.0,22,0,Credit
ORD-556010,DL-13674,2026-03-12,5430.0,25,0,M-Pesa
ORD-574940,DL-14910,2026-01-09,5530.0,17,0,M-Pesa
ORD-504798,DL-10337,2026-05-22,1240.0,35,0,M-Pesa
ORD-574830,DL-14900,2025-08-03,7700.0,28,0,Credit
ORD-568237,DL-14490,2026-03-12,9400.0,1,0,Credit
ORD-538905,DL-12586,2026-02-02,6830.0,26,0,Credit
ORD-554703,DL-13596,2025-09-22,17160.0,34,0,Credit
ORD-515644,DL-11043,2025-08-08,3370.0,37,0,M-Pesa
ORD-552422,DL-13458,2025-12-08,4790.0,20,0,M-Pesa
ORD-525968,DL-11714,2026-04-28,2790.0,39,1,Credit
ORD-530147,DL-11985,2026-03-18,8190.0,3,0,M-Pesa
ORD-530057,DL-11980,2026-06-10,3270.0,16,0,Credit
ORD-507197,DL-10488,2026-03-25,2610.0,31,0,M-Pesa
ORD-518498,DL-11245,2026-04-16,9560.0,4,0,M-Pesa
ORD-509210,DL-10617,2026-05-22,3630.0,3,0,Credit
ORD-558006,DL-13802,2025-11-29,20610.0,3,0,Credit
ORD-518092,DL-11213,2026-06-21,750.0,1,1,Bank transfer
ORD-510422,DL-10704,2026-05-10,14030.0,19,0,M-Pesa
ORD-505023,DL-10353,2026-05-07,3750.0,35,0,M-Pesa
ORD-528667,DL-11894,2026-01-06,2550.0,33,0,Credit
ORD-542408,DL-12814,2026-04-12,2920.0,14,0,M-Pesa
ORD-534846,DL-12292,2026-03-29,2070.0,26,0,Credit
ORD-522410,DL-11488,2026-05-01,3540.0,9,0,M-Pesa
